,order_id,order_details_id,pizza_id,quantity,unit_price,total_price
14995,6575,14996,soppressata_l,1,20.75,20.75
14996,6576,14997,cali_ckn_l,1,20.75,20.75
14997,6576,14998,hawaiian_m,1,13.25,13.25
14998,6576,14999,thai_ckn_l,1,20.75,20.75
14999,6577,15000,peppr_salami_m,1,16.5,16.5
15000,6578,15001,napolitana_l,1,20.5,20.5
15001,6578,15002,pep_msh_pep_s,1,11.0,11.0
15002,6578,15003,spin_pesto_m,1,16.5,16.5
15003,6579,15004,five_cheese_l,1,18.5,18.5
15004,6579,15005,ital_supr_m,1,16.5,16.5
15005,6579,15006,southw_ckn_l,1,20.75,20.75
15006,6580,15007,bbq_ckn_l,1,20.75,20.75
15007,6581,15008,calabrese_s,1,12.25,12.25
15008,6581,15009,cali_ckn_l,1,20.75,20.75
15009,6581,15010,classic_dlx_s,1,12.0,12.0
15010,6581,15011,spin_pesto_s,1,12.5,12.5
15011,6582,15012,ital_supr_m,1,16.5,16.5
15012,6582,15013,prsc_argla_m,1,16.5,16.5
15013,6582,15014,southw_ckn_l,1,20.75,20.75
15014,6583,15015,ital_cpcllo_l,1,20.5,20.5
15015,6583,15016,mexicana_l,1,20.25,20.25
15016,6583,15017,veggie_veg_l,1,20.25,20.25
15017,6584,15018,four_cheese_l,1,17.95,17.95
15018,6584,15019,mexicana_m,1,16.0,16.0
15019,6584,15020,napolitana_l,1,20.5,20.5
15020,6585,15021,big_meat_s,1,12.0,12.0
15021,6585,15022,classic_dlx_m,1,16.0,16.0
15022,6585,15023,hawaiian_m,1,13.25,13.25
15023,6586,15024,ital_veggie_s,1,12.75,12.75
15024,6586,15025,mediterraneo_s,1,12.0,12.0
15025,6586,15026,thai_ckn_s,1,12.75,12.75
15026,6587,15027,ckn_pesto_l,1,20.75,20.75
15027,6588,15028,bbq_ckn_m,1,16.75,16.75
15028,6588,15029,ckn_pesto_l,1,20.75,20.75
15029,6588,15030,ckn_pesto_s,1,12.75,12.75
15030,6588,15031,five_cheese_l,1,18.5,18.5
15031,6588,15032,hawaiian_m,1,13.25,13.25
15032,6588,15033,ital_supr_l,1,20.75,20.75
15033,6588,15034,ital_veggie_l,1,21.0,21.0
15034,6588,15035,pep_msh_pep_l,1,17.5,17.5
15035,6588,15036,pep_msh_pep_s,1,11.0,11.0
15036,6588,15037,peppr_salami_s,1,12.5,12.5
15037,6588,15038,soppressata_m,1,16.5,16.5
15038,6588,15039,southw_ckn_m,1,16.75,16.75
15039,6589,15040,thai_ckn_l,1,20.75,20.75
15040,6590,15041,classic_dlx_m,1,16.0,16.0
15041,6591,15042,big_meat_s,1,12.0,12.0
15042,6592,15043,bbq_ckn_l,1,20.75,20.75
15043,6592,15044,bbq_ckn_m,1,16.75,16.75
15044,6592,15045,ckn_pesto_m,1,16.75,16.75
15045,6592,15046,five_cheese_l,2,18.5,37.0
15046,6592,15047,ital_supr_l,1,20.75,20.75
15047,6592,15048,sicilian_l,1,20.25,20.25
15048,6592,15049,sicilian_m,2,16.25,32.5
15049,6592,15050,sicilian_s,1,12.25,12.25
15050,6592,15051,southw_ckn_s,1,12.75,12.75
15051,6593,15052,pepperoni_m,1,12.5,12.5
15052,6593,15053,prsc_argla_s,1,12.5,12.5
15053,6593,15054,spicy_ital_s,1,12.5,12.5
15054,6594,15055,peppr_salami_m,1,16.5,16.5
15055,6595,15056,cali_ckn_s,1,12.75,12.75
15056,6595,15057,four_cheese_l,1,17.95,17.95
15057,6596,15058,ital_supr_m,1,16.5,16.5
15058,6597,15059,bbq_ckn_m,1,16.75,16.75
15059,6597,15060,peppr_salami_m,1,16.5,16.5
15060,6597,15061,sicilian_m,1,16.25,16.25
15061,6597,15062,spinach_fet_m,1,16.0,16.0
15062,6598,15063,sicilian_m,1,16.25,16.25
15063,6599,15064,ital_cpcllo_s,1,12.0,12.0
15064,6599,15065,napolitana_s,1,12.0,12.0
15065,6600,15066,cali_ckn_l,1,20.75,20.75
15066,6600,15067,southw_ckn_m,1,16.75,16.75
15067,6601,15068,spinach_supr_m,1,16.5,16.5
15068,6602,15069,cali_ckn_s,1,12.75,12.75
15069,6602,15070,peppr_salami_m,1,16.5,16.5
15070,6603,15071,cali_ckn_m,1,16.75,16.75
15071,6604,15072,spinach_fet_s,1,12.0,12.0
15072,6605,15073,four_cheese_l,2,17.95,35.9
15073,6606,15074,soppressata_s,1,12.5,12.5
15074,6607,15075,classic_dlx_l,1,20.5,20.5
15075,6607,15076,four_cheese_l,1,17.95,17.95
15076,6608,15077,mediterraneo_s,1,12.0,12.0
15077,6608,15078,spicy_ital_l,1,20.75,20.75
15078,6609,15079,ckn_alfredo_m,1,16.75,16.75
15079,6609,15080,mexicana_l,1,20.25,20.25
15080,6609,15081,spin_pesto_l,1,20.75,20.75
15081,6610,15082,green_garden_m,1,16.0,16.0
15082,6611,15083,cali_ckn_s,1,12.75,12.75
15083,6611,15084,ital_supr_m,1,16.5,16.5
15084,6611,15085,peppr_salami_s,1,12.5,12.5
15085,6612,15086,pep_msh_pep_l,1,17.5,17.5
15086,6613,15087,classic_dlx_m,1,16.0,16.0
15087,6614,15088,spicy_ital_l,1,20.75,20.75
15088,6615,15089,prsc_argla_l,1,20.75,20.75
15089,6616,15090,ital_veggie_l,1,21.0,21.0
15090,6616,15091,mediterraneo_l,1,20.25,20.25
15091,6617,15092,big_meat_s,1,12.0,12.0
15092,6617,15093,ckn_pesto_l,1,20.75,20.75
15093,6618,15094,calabrese_m,1,16.25,16.25
15094,6618,15095,pepperoni_l,1,15.25,15.25
15095,6619,15096,ital_supr_s,1,12.5,12.5
15096,6619,15097,thai_ckn_m,1,16.75,16.75
15097,6620,15098,bbq_ckn_m,1,16.75,16.75
15098,6620,15099,napolitana_s,1,12.0,12.0
15099,6621,15100,bbq_ckn_m,1,16.75,16.75
15100,6621,15101,classic_dlx_m,1,16.0,16.0
15101,6621,15102,the_greek_xl,1,25.5,25.5
15102,6622,15103,mediterraneo_s,1,12.0,12.0
15103,6622,15104,pep_msh_pep_s,1,11.0,11.0
15104,6623,15105,thai_ckn_l,1,20.75,20.75
15105,6624,15106,green_garden_l,1,20.25,20.25
15106,6625,15107,four_cheese_l,1,17.95,17.95
15107,6625,15108,veggie_veg_m,1,16.0,16.0
15108,6626,15109,ital_supr_m,1,16.5,16.5
15109,6627,15110,veggie_veg_m,1,16.0,16.0
15110,6628,15111,classic_dlx_m,1,16.0,16.0
15111,6628,15112,pepperoni_m,2,12.5,25.0
15112,6629,15113,five_cheese_l,1,18.5,18.5
15113,6629,15114,four_cheese_m,1,14.75,14.75
15114,6629,15115,thai_ckn_l,1,20.75,20.75
15115,6630,15116,hawaiian_m,1,13.25,13.25
15116,6630,15117,mexicana_m,1,16.0,16.0
15117,6631,15118,classic_dlx_s,1,12.0,12.0
15118,6631,15119,four_cheese_l,1,17.95,17.95
15119,6632,15120,classic_dlx_s,1,12.0,12.0
15120,6633,15121,classic_dlx_m,1,16.0,16.0
15121,6633,15122,spicy_ital_m,1,16.5,16.5
15122,6634,15123,southw_ckn_m,1,16.75,16.75
15123,6635,15124,ckn_pesto_l,1,20.75,20.75
15124,6635,15125,ital_veggie_s,1,12.75,12.75
15125,6635,15126,prsc_argla_m,1,16.5,16.5
15126,6635,15127,veggie_veg_m,1,16.0,16.0
15127,6636,15128,mexicana_m,1,16.0,16.0
15128,6637,15129,spicy_ital_s,1,12.5,12.5
15129,6638,15130,ital_supr_m,1,16.5,16.5
15130,6638,15131,mexicana_m,1,16.0,16.0
15131,6638,15132,thai_ckn_l,1,20.75,20.75
15132,6639,15133,ckn_alfredo_m,1,16.75,16.75
15133,6639,15134,classic_dlx_s,1,12.0,12.0
15134,6639,15135,green_garden_s,1,12.0,12.0
15135,6639,15136,pep_msh_pep_l,1,17.5,17.5
15136,6639,15137,peppr_salami_l,1,20.75,20.75
15137,6639,15138,peppr_salami_s,1,12.5,12.5
15138,6639,15139,sicilian_s,1,12.25,12.25
15139,6639,15140,spicy_ital_s,1,12.5,12.5
15140,6639,15141,spinach_fet_l,1,20.25,20.25
15141,6639,15142,spinach_supr_s,1,12.5,12.5
15142,6639,15143,thai_ckn_m,2,16.75,33.5
15143,6640,15144,spin_pesto_m,1,16.5,16.5
15144,6641,15145,pepperoni_m,1,12.5,12.5
15145,6642,15146,big_meat_s,1,12.0,12.0
15146,6642,15147,green_garden_s,1,12.0,12.0
15147,6642,15148,southw_ckn_m,1,16.75,16.75
15148,6642,15149,thai_ckn_s,1,12.75,12.75
15149,6643,15150,bbq_ckn_l,1,20.75,20.75
15150,6643,15151,bbq_ckn_m,1,16.75,16.75
15151,6644,15152,five_cheese_l,1,18.5,18.5
15152,6645,15153,pep_msh_pep_m,1,14.5,14.5
15153,6645,15154,peppr_salami_l,1,20.75,20.75
15154,6646,15155,ital_cpcllo_m,1,16.0,16.0
15155,6647,15156,ital_cpcllo_m,1,16.0,16.0
15156,6647,15157,spinach_supr_l,1,20.75,20.75
15157,6648,15158,classic_dlx_l,1,20.5,20.5
15158,6649,15159,calabrese_s,1,12.25,12.25
15159,6649,15160,sicilian_s,1,12.25,12.25
15160,6649,15161,thai_ckn_l,1,20.75,20.75
15161,6650,15162,five_cheese_l,1,18.5,18.5
15162,6651,15163,five_cheese_l,1,18.5,18.5
15163,6652,15164,ckn_pesto_l,1,20.75,20.75
15164,6652,15165,napolitana_l,1,20.5,20.5
15165,6653,15166,classic_dlx_l,1,20.5,20.5
15166,6653,15167,ital_veggie_l,1,21.0,21.0
15167,6653,15168,spin_pesto_s,1,12.5,12.5
15168,6654,15169,big_meat_s,1,12.0,12.0
15169,6655,15170,four_cheese_m,1,14.75,14.75
15170,6656,15171,cali_ckn_l,1,20.75,20.75
15171,6656,15172,ckn_pesto_l,1,20.75,20.75
15172,6656,15173,five_cheese_l,1,18.5,18.5
15173,6656,15174,hawaiian_s,1,10.5,10.5
15174,6656,15175,southw_ckn_s,1,12.75,12.75
15175,6657,15176,four_cheese_l,1,17.95,17.95
15176,6657,15177,ital_supr_m,1,16.5,16.5
15177,6658,15178,green_garden_l,1,20.25,20.25
15178,6658,15179,hawaiian_l,1,16.5,16.5
15179,6658,15180,southw_ckn_m,1,16.75,16.75
15180,6658,15181,thai_ckn_l,1,20.75,20.75
15181,6659,15182,calabrese_s,1,12.25,12.25
15182,6659,15183,mexicana_m,1,16.0,16.0
15183,6659,15184,pepperoni_l,1,15.25,15.25
15184,6660,15185,four_cheese_l,1,17.95,17.95
15185,6660,15186,green_garden_s,1,12.0,12.0
15186,6660,15187,ital_supr_l,1,20.75,20.75
15187,6660,15188,napolitana_s,1,12.0,12.0
15188,6661,15189,bbq_ckn_l,1,20.75,20.75
15189,6661,15190,ital_supr_m,1,16.5,16.5
15190,6661,15191,pepperoni_m,1,12.5,12.5
15191,6662,15192,cali_ckn_l,1,20.75,20.75
15192,6663,15193,ckn_pesto_l,1,20.75,20.75
15193,6663,15194,classic_dlx_s,1,12.0,12.0
15194,6663,15195,ital_cpcllo_s,1,12.0,12.0
15195,6663,15196,soppressata_l,1,20.75,20.75
15196,6664,15197,bbq_ckn_m,1,16.75,16.75
15197,6664,15198,ckn_pesto_s,1,12.75,12.75
15198,6664,15199,hawaiian_s,1,10.5,10.5
15199,6665,15200,cali_ckn_l,1,20.75,20.75
15200,6665,15201,ckn_pesto_l,1,20.75,20.75
15201,6665,15202,pepperoni_s,1,9.75,9.75
15202,6666,15203,ckn_pesto_s,1,12.75,12.75
15203,6666,15204,the_greek_xl,1,25.5,25.5
15204,6667,15205,pep_msh_pep_l,1,17.5,17.5
15205,6667,15206,soppressata_l,1,20.75,20.75
15206,6668,15207,brie_carre_s,1,23.65,23.65
15207,6668,15208,prsc_argla_l,1,20.75,20.75
15208,6669,15209,prsc_argla_l,1,20.75,20.75
15209,6670,15210,green_garden_s,1,12.0,12.0
15210,6671,15211,classic_dlx_l,1,20.5,20.5
15211,6671,15212,spinach_fet_s,1,12.0,12.0
15212,6671,15213,the_greek_m,1,16.0,16.0
15213,6672,15214,big_meat_s,1,12.0,12.0
15214,6672,15215,classic_dlx_s,1,12.0,12.0
15215,6673,15216,ital_veggie_m,1,16.75,16.75
15216,6673,15217,pep_msh_pep_s,1,11.0,11.0
15217,6673,15218,prsc_argla_m,1,16.5,16.5
15218,6674,15219,ckn_pesto_l,1,20.75,20.75
15219,6674,15220,spinach_fet_m,1,16.0,16.0
15220,6675,15221,four_cheese_l,1,17.95,17.95
15221,6676,15222,big_meat_s,1,12.0,12.0
15222,6677,15223,napolitana_m,1,16.0,16.0
15223,6677,15224,southw_ckn_s,1,12.75,12.75
15224,6678,15225,pepperoni_s,1,9.75,9.75
15225,6679,15226,ital_supr_l,1,20.75,20.75
15226,6679,15227,pepperoni_m,1,12.5,12.5
15227,6680,15228,spicy_ital_l,1,20.75,20.75
15228,6680,15229,spicy_ital_m,1,16.5,16.5
15229,6681,15230,thai_ckn_l,1,20.75,20.75
15230,6682,15231,ital_supr_l,1,20.75,20.75
15231,6682,15232,napolitana_m,1,16.0,16.0
15232,6682,15233,spin_pesto_s,1,12.5,12.5
15233,6683,15234,four_cheese_l,1,17.95,17.95
15234,6683,15235,green_garden_l,1,20.25,20.25
15235,6683,15236,sicilian_m,1,16.25,16.25
15236,6684,15237,classic_dlx_s,1,12.0,12.0
15237,6685,15238,cali_ckn_m,1,16.75,16.75
15238,6685,15239,classic_dlx_m,2,16.0,32.0
15239,6685,15240,thai_ckn_l,1,20.75,20.75
15240,6686,15241,ckn_alfredo_s,1,12.75,12.75
15241,6686,15242,sicilian_s,1,12.25,12.25
15242,6686,15243,thai_ckn_l,1,20.75,20.75
15243,6687,15244,mediterraneo_l,1,20.25,20.25
15244,6688,15245,hawaiian_s,1,10.5,10.5
15245,6688,15246,pepperoni_l,1,15.25,15.25
15246,6689,15247,mexicana_m,1,16.0,16.0
15247,6689,15248,prsc_argla_m,1,16.5,16.5
15248,6690,15249,cali_ckn_m,1,16.75,16.75
15249,6690,15250,ital_veggie_s,1,12.75,12.75
15250,6690,15251,napolitana_l,1,20.5,20.5
15251,6690,15252,pep_msh_pep_s,1,11.0,11.0
15252,6691,15253,veggie_veg_m,1,16.0,16.0
15253,6692,15254,ital_supr_m,1,16.5,16.5
15254,6693,15255,big_meat_s,1,12.0,12.0
15255,6693,15256,ckn_pesto_l,1,20.75,20.75
15256,6693,15257,ckn_pesto_m,1,16.75,16.75
15257,6693,15258,ital_cpcllo_s,1,12.0,12.0
15258,6693,15259,pepperoni_s,1,9.75,9.75
15259,6694,15260,bbq_ckn_l,1,20.75,20.75
15260,6694,15261,ital_cpcllo_l,2,20.5,41.0
15261,6695,15262,classic_dlx_l,1,20.5,20.5
15262,6696,15263,five_cheese_l,1,18.5,18.5
15263,6696,15264,napolitana_l,1,20.5,20.5
15264,6696,15265,pepperoni_m,1,12.5,12.5
15265,6696,15266,southw_ckn_s,1,12.75,12.75
15266,6697,15267,bbq_ckn_m,1,16.75,16.75
15267,6697,15268,mexicana_l,1,20.25,20.25
15268,6697,15269,sicilian_l,1,20.25,20.25
15269,6697,15270,spicy_ital_l,1,20.75,20.75
15270,6698,15271,ital_supr_l,1,20.75,20.75
15271,6699,15272,veggie_veg_m,1,16.0,16.0
15272,6700,15273,big_meat_s,1,12.0,12.0
15273,6700,15274,brie_carre_s,1,23.65,23.65
15274,6700,15275,cali_ckn_l,2,20.75,41.5
15275,6700,15276,five_cheese_l,1,18.5,18.5
15276,6700,15277,hawaiian_s,1,10.5,10.5
15277,6700,15278,ital_supr_m,1,16.5,16.5
15278,6700,15279,prsc_argla_s,1,12.5,12.5
15279,6700,15280,spicy_ital_l,1,20.75,20.75
15280,6700,15281,veggie_veg_m,1,16.0,16.0
15281,6701,15282,bbq_ckn_s,1,12.75,12.75
15282,6701,15283,cali_ckn_m,1,16.75,16.75
15283,6701,15284,four_cheese_l,2,17.95,35.9
15284,6701,15285,hawaiian_s,1,10.5,10.5
15285,6701,15286,ital_veggie_m,1,16.75,16.75
15286,6701,15287,mexicana_l,1,20.25,20.25
15287,6701,15288,pep_msh_pep_s,1,11.0,11.0
15288,6701,15289,pepperoni_m,1,12.5,12.5
15289,6701,15290,sicilian_s,2,12.25,24.5
15290,6701,15291,southw_ckn_m,1,16.75,16.75
15291,6701,15292,the_greek_s,2,12.0,24.0
15292,6702,15293,classic_dlx_l,1,20.5,20.5
15293,6703,15294,spinach_supr_l,1,20.75,20.75
15294,6704,15295,ital_cpcllo_m,1,16.0,16.0
15295,6705,15296,the_greek_m,1,16.0,16.0
15296,6705,15297,veggie_veg_m,1,16.0,16.0
15297,6706,15298,cali_ckn_m,1,16.75,16.75
15298,6707,15299,classic_dlx_s,1,12.0,12.0
15299,6708,15300,bbq_ckn_l,1,20.75,20.75
15300,6709,15301,cali_ckn_s,1,12.75,12.75
15301,6709,15302,classic_dlx_m,1,16.0,16.0
15302,6710,15303,pep_msh_pep_s,1,11.0,11.0
15303,6710,15304,peppr_salami_m,1,16.5,16.5
15304,6711,15305,cali_ckn_m,1,16.75,16.75
15305,6711,15306,mexicana_l,1,20.25,20.25
15306,6712,15307,ital_cpcllo_s,1,12.0,12.0
15307,6713,15308,sicilian_m,1,16.25,16.25
15308,6714,15309,big_meat_s,1,12.0,12.0
15309,6715,15310,hawaiian_l,1,16.5,16.5
15310,6716,15311,prsc_argla_m,1,16.5,16.5
15311,6716,15312,spinach_fet_s,1,12.0,12.0
15312,6716,15313,veggie_veg_s,1,12.0,12.0
15313,6717,15314,napolitana_s,1,12.0,12.0
15314,6717,15315,soppressata_m,1,16.5,16.5
15315,6718,15316,bbq_ckn_l,1,20.75,20.75
15316,6718,15317,spinach_fet_s,1,12.0,12.0
15317,6719,15318,ital_supr_m,1,16.5,16.5
15318,6720,15319,calabrese_m,1,16.25,16.25
15319,6720,15320,thai_ckn_m,1,16.75,16.75
15320,6720,15321,the_greek_m,1,16.0,16.0
15321,6721,15322,calabrese_s,1,12.25,12.25
15322,6721,15323,green_garden_l,1,20.25,20.25
15323,6722,15324,classic_dlx_m,1,16.0,16.0
15324,6722,15325,pepperoni_l,1,15.25,15.25
15325,6723,15326,big_meat_s,1,12.0,12.0
15326,6723,15327,southw_ckn_m,1,16.75,16.75
15327,6723,15328,spicy_ital_m,1,16.5,16.5
15328,6724,15329,four_cheese_l,1,17.95,17.95
15329,6724,15330,southw_ckn_m,1,16.75,16.75
15330,6724,15331,the_greek_xxl,1,35.95,35.95
15331,6725,15332,cali_ckn_l,1,20.75,20.75
15332,6725,15333,pep_msh_pep_m,1,14.5,14.5
15333,6725,15334,sicilian_m,1,16.25,16.25
15334,6726,15335,hawaiian_l,1,16.5,16.5
15335,6726,15336,mexicana_l,1,20.25,20.25
15336,6726,15337,spin_pesto_m,1,16.5,16.5
15337,6726,15338,the_greek_l,1,20.5,20.5
15338,6727,15339,pepperoni_s,1,9.75,9.75
15339,6727,15340,peppr_salami_m,1,16.5,16.5
15340,6727,15341,the_greek_xl,1,25.5,25.5
15341,6728,15342,cali_ckn_s,1,12.75,12.75
15342,6728,15343,four_cheese_l,1,17.95,17.95
15343,6729,15344,ital_supr_l,1,20.75,20.75
15344,6729,15345,sicilian_l,1,20.25,20.25
15345,6729,15346,southw_ckn_l,1,20.75,20.75
15346,6729,15347,spinach_supr_l,1,20.75,20.75
15347,6730,15348,spinach_fet_l,1,20.25,20.25
15348,6730,15349,veggie_veg_s,1,12.0,12.0
15349,6731,15350,bbq_ckn_m,1,16.75,16.75
15350,6731,15351,thai_ckn_s,1,12.75,12.75
15351,6732,15352,ital_cpcllo_l,1,20.5,20.5
15352,6732,15353,ital_cpcllo_m,1,16.0,16.0
15353,6732,15354,spicy_ital_l,1,20.75,20.75
15354,6732,15355,veggie_veg_l,1,20.25,20.25
15355,6733,15356,ital_supr_l,2,20.75,41.5
15356,6733,15357,napolitana_l,1,20.5,20.5
15357,6734,15358,southw_ckn_l,1,20.75,20.75
15358,6735,15359,bbq_ckn_m,1,16.75,16.75
15359,6735,15360,ital_supr_m,1,16.5,16.5
15360,6735,15361,pepperoni_s,1,9.75,9.75
15361,6736,15362,big_meat_s,1,12.0,12.0
15362,6736,15363,soppressata_l,1,20.75,20.75
15363,6737,15364,ckn_alfredo_s,1,12.75,12.75
15364,6737,15365,soppressata_l,1,20.75,20.75
15365,6738,15366,classic_dlx_s,1,12.0,12.0
15366,6738,15367,ital_cpcllo_m,1,16.0,16.0
15367,6738,15368,napolitana_l,1,20.5,20.5
15368,6739,15369,napolitana_s,1,12.0,12.0
15369,6739,15370,peppr_salami_m,1,16.5,16.5
15370,6740,15371,five_cheese_l,2,18.5,37.0
15371,6740,15372,spicy_ital_l,1,20.75,20.75
15372,6741,15373,ital_cpcllo_l,1,20.5,20.5
15373,6741,15374,sicilian_m,1,16.25,16.25
15374,6742,15375,veggie_veg_m,1,16.0,16.0
15375,6743,15376,five_cheese_l,1,18.5,18.5
15376,6743,15377,ital_supr_l,1,20.75,20.75
15377,6744,15378,calabrese_m,1,16.25,16.25
15378,6744,15379,five_cheese_l,1,18.5,18.5
15379,6744,15380,peppr_salami_l,1,20.75,20.75
15380,6744,15381,spicy_ital_s,1,12.5,12.5
15381,6745,15382,ital_supr_l,1,20.75,20.75
15382,6746,15383,classic_dlx_l,1,20.5,20.5
15383,6746,15384,ital_supr_l,1,20.75,20.75
15384,6747,15385,green_garden_s,1,12.0,12.0
15385,6747,15386,pep_msh_pep_s,1,11.0,11.0
15386,6748,15387,bbq_ckn_m,1,16.75,16.75
15387,6748,15388,cali_ckn_l,1,20.75,20.75
15388,6748,15389,pepperoni_m,1,12.5,12.5
15389,6748,15390,spinach_supr_m,1,16.5,16.5
15390,6749,15391,southw_ckn_m,1,16.75,16.75
15391,6750,15392,the_greek_xl,1,25.5,25.5
15392,6751,15393,spinach_supr_l,1,20.75,20.75
15393,6752,15394,ital_cpcllo_l,1,20.5,20.5
15394,6753,15395,ckn_alfredo_m,1,16.75,16.75
15395,6753,15396,classic_dlx_s,1,12.0,12.0
15396,6753,15397,peppr_salami_m,1,16.5,16.5
15397,6753,15398,thai_ckn_l,1,20.75,20.75
15398,6754,15399,bbq_ckn_l,1,20.75,20.75
15399,6754,15400,the_greek_m,1,16.0,16.0
15400,6754,15401,the_greek_xl,1,25.5,25.5
15401,6755,15402,green_garden_s,1,12.0,12.0
15402,6756,15403,prsc_argla_l,1,20.75,20.75
15403,6757,15404,thai_ckn_l,1,20.75,20.75
15404,6758,15405,big_meat_s,1,12.0,12.0
15405,6758,15406,ital_supr_m,1,16.5,16.5
15406,6758,15407,sicilian_s,1,12.25,12.25
15407,6759,15408,thai_ckn_m,1,16.75,16.75
15408,6760,15409,big_meat_s,1,12.0,12.0
15409,6760,15410,five_cheese_l,1,18.5,18.5
15410,6760,15411,four_cheese_l,1,17.95,17.95
15411,6761,15412,the_greek_xl,1,25.5,25.5
15412,6762,15413,classic_dlx_m,1,16.0,16.0
15413,6762,15414,hawaiian_s,1,10.5,10.5
15414,6762,15415,napolitana_s,1,12.0,12.0
15415,6762,15416,pepperoni_l,1,15.25,15.25
15416,6762,15417,pepperoni_m,1,12.5,12.5
15417,6762,15418,spicy_ital_l,2,20.75,41.5
15418,6762,15419,spin_pesto_s,1,12.5,12.5
15419,6762,15420,spinach_fet_m,1,16.0,16.0
15420,6762,15421,spinach_fet_s,1,12.0,12.0
15421,6762,15422,thai_ckn_m,1,16.75,16.75
15422,6762,15423,the_greek_m,1,16.0,16.0
15423,6762,15424,the_greek_xl,2,25.5,51.0
15424,6763,15425,thai_ckn_l,1,20.75,20.75
15425,6764,15426,pepperoni_m,1,12.5,12.5
15426,6765,15427,four_cheese_l,1,17.95,17.95
15427,6765,15428,ital_veggie_m,1,16.75,16.75
15428,6765,15429,spicy_ital_l,1,20.75,20.75
15429,6765,15430,the_greek_s,1,12.0,12.0
15430,6766,15431,pep_msh_pep_l,1,17.5,17.5
15431,6767,15432,calabrese_m,1,16.25,16.25
15432,6768,15433,green_garden_s,1,12.0,12.0
15433,6768,15434,veggie_veg_l,1,20.25,20.25
15434,6769,15435,bbq_ckn_m,1,16.75,16.75
15435,6770,15436,classic_dlx_l,1,20.5,20.5
15436,6770,15437,ital_veggie_m,1,16.75,16.75
15437,6770,15438,peppr_salami_l,1,20.75,20.75
15438,6770,15439,prsc_argla_s,1,12.5,12.5
15439,6771,15440,ital_veggie_m,1,16.75,16.75
15440,6772,15441,big_meat_s,1,12.0,12.0
15441,6772,15442,ital_supr_l,1,20.75,20.75
15442,6772,15443,ital_supr_m,1,16.5,16.5
15443,6772,15444,peppr_salami_s,1,12.5,12.5
15444,6772,15445,sicilian_m,1,16.25,16.25
15445,6772,15446,veggie_veg_l,1,20.25,20.25
15446,6773,15447,spicy_ital_l,1,20.75,20.75
15447,6773,15448,veggie_veg_s,1,12.0,12.0
15448,6774,15449,spicy_ital_s,1,12.5,12.5
15449,6775,15450,ckn_alfredo_s,1,12.75,12.75
15450,6776,15451,four_cheese_m,1,14.75,14.75
15451,6776,15452,spinach_supr_l,1,20.75,20.75
15452,6776,15453,the_greek_xl,1,25.5,25.5
15453,6777,15454,brie_carre_s,1,23.65,23.65
15454,6778,15455,bbq_ckn_m,1,16.75,16.75
15455,6778,15456,prsc_argla_s,1,12.5,12.5
15456,6779,15457,ckn_pesto_m,1,16.75,16.75
15457,6779,15458,thai_ckn_l,1,20.75,20.75
15458,6780,15459,pepperoni_l,1,15.25,15.25
15459,6780,15460,pepperoni_m,1,12.5,12.5
15460,6781,15461,green_garden_m,1,16.0,16.0
15461,6782,15462,four_cheese_l,1,17.95,17.95
15462,6782,15463,mexicana_m,1,16.0,16.0
15463,6782,15464,napolitana_m,1,16.0,16.0
15464,6782,15465,spicy_ital_l,1,20.75,20.75
15465,6783,15466,cali_ckn_l,1,20.75,20.75
15466,6784,15467,bbq_ckn_l,1,20.75,20.75
15467,6784,15468,four_cheese_l,1,17.95,17.95
15468,6784,15469,spicy_ital_l,1,20.75,20.75
15469,6784,15470,thai_ckn_l,1,20.75,20.75
15470,6785,15471,bbq_ckn_m,1,16.75,16.75
15471,6785,15472,big_meat_s,1,12.0,12.0
15472,6786,15473,soppressata_m,1,16.5,16.5
15473,6787,15474,cali_ckn_l,1,20.75,20.75
15474,6787,15475,classic_dlx_m,1,16.0,16.0
15475,6787,15476,four_cheese_m,1,14.75,14.75
15476,6787,15477,sicilian_s,1,12.25,12.25
15477,6788,15478,pep_msh_pep_l,1,17.5,17.5
15478,6788,15479,southw_ckn_m,1,16.75,16.75
15479,6788,15480,thai_ckn_s,1,12.75,12.75
15480,6789,15481,classic_dlx_s,1,12.0,12.0
15481,6789,15482,pep_msh_pep_m,1,14.5,14.5
15482,6790,15483,calabrese_m,1,16.25,16.25
15483,6790,15484,hawaiian_s,1,10.5,10.5
15484,6790,15485,thai_ckn_l,1,20.75,20.75
15485,6791,15486,ital_supr_l,1,20.75,20.75
15486,6791,15487,spinach_supr_l,1,20.75,20.75
15487,6792,15488,spicy_ital_l,1,20.75,20.75
15488,6793,15489,soppressata_m,1,16.5,16.5
15489,6793,15490,spicy_ital_s,1,12.5,12.5
15490,6794,15491,cali_ckn_m,1,16.75,16.75
15491,6794,15492,mediterraneo_l,1,20.25,20.25
15492,6794,15493,sicilian_l,1,20.25,20.25
15493,6795,15494,big_meat_s,1,12.0,12.0
15494,6795,15495,five_cheese_l,1,18.5,18.5
15495,6796,15496,ckn_pesto_m,1,16.75,16.75
15496,6796,15497,ckn_pesto_s,1,12.75,12.75
15497,6796,15498,four_cheese_l,1,17.95,17.95
15498,6796,15499,veggie_veg_m,1,16.0,16.0
15499,6797,15500,big_meat_s,1,12.0,12.0
15500,6797,15501,mediterraneo_s,1,12.0,12.0
